 0.50000E-02   3.0821      0.24206E-02  0.89181E-01  0.80715E-03  0.16121      0.89063E-03
 0.10000E-01   3.1680      0.52484E-02  0.87807E-01  0.98498E-03  0.15813      0.62540E-03
 0.15000E-01   3.2572      0.66620E-02  0.87146E-01  0.12292E-02  0.15318      0.17554E-02
 0.20000E-01   3.3421      0.32204E-02  0.87026E-01  0.10550E-02  0.15085      0.14640E-02
 0.25000E-01   3.4310      0.73844E-02  0.87760E-01  0.21624E-02  0.14560      0.13019E-02
 0.30000E-01   3.5213      0.68364E-02  0.88793E-01  0.19188E-02  0.14116      0.13401E-02
 0.35000E-01   3.5665      0.46933E-01  0.90621E-01  0.27171E-02  0.13281      0.79947E-02
 0.40000E-01   3.5682      0.44032E-01  0.89744E-01  0.25050E-02  0.11879      0.65382E-02
 0.45000E-01   3.5752      0.13967E-01  0.90619E-01  0.20294E-02  0.11127      0.22861E-02
 0.50000E-01   3.5911      0.13952E-01  0.93115E-01  0.14452E-02  0.10612      0.94699E-03
 0.55000E-01   3.6058      0.12813E-01  0.95147E-01  0.26176E-02  0.10275      0.10658E-02
 0.60000E-01   3.6115      0.82569E-02  0.94463E-01  0.23539E-02  0.99023E-01  0.20755E-02
 0.65000E-01   3.6234      0.15271E-01  0.94256E-01  0.44509E-02  0.96266E-01  0.71906E-03
 0.70000E-01   3.6754      0.14005      0.15289      0.17753      0.90245E-01  0.10701E-01
 0.75000E-01   4.0311      0.21498      0.59511      0.26336      0.54193E-01  0.20039E-01
 0.80000E-01   4.1960      0.10470E-01  0.77128      0.12069E-01  0.41634E-01  0.40363E-02
 0.85000E-01   4.2650      0.16620E-01  0.81168      0.87328E-02  0.34002E-01  0.36928E-02
 0.90000E-01   4.3204      0.16635E-01  0.84030      0.65606E-02  0.31241E-01  0.26512E-02
 0.95000E-01   4.3748      0.17294E-01  0.86617      0.27352E-02  0.25714E-01  0.49211E-02
 0.10000       4.4284      0.19490E-01  0.88112      0.52428E-02  0.21654E-01  0.46084E-02
 0.10500       4.4714      0.19608E-01  0.89131      0.37152E-02  0.19570E-01  0.58596E-02
 0.11000       4.5158      0.22330E-01  0.89907      0.34847E-02  0.24241E-01  0.95531E-02
 0.11500       4.5683      0.15957E-01  0.90597      0.30143E-02  0.29722E-01  0.12975E-01
 0.12000       4.6119      0.24554E-01  0.90723      0.29098E-02  0.39667E-01  0.13619E-01
 0.12500       4.6775      0.35459E-01  0.90479      0.47468E-02  0.58390E-01  0.11241E-01
 0.13000       4.7647      0.39012E-01  0.89867      0.72292E-02  0.81922E-01  0.14098E-01
 0.13500       4.8253      0.36650E-01  0.89029      0.68938E-02  0.97999E-01  0.95648E-02
 0.14000       4.8961      0.33554E-01  0.87703      0.60420E-02  0.12126      0.79485E-02
 0.14500       4.9626      0.61111E-01  0.86539      0.10179E-01  0.13457      0.10466E-01
 0.15000       5.0633      0.34532E-01  0.84579      0.86360E-02  0.15244      0.79824E-02
 0.15500       5.1511      0.51727E-01  0.82034      0.79475E-02  0.16789      0.52709E-02
 0.16000       5.2557      0.56409E-01  0.80334      0.10682E-01  0.17861      0.37083E-02
 0.16500       5.3547      0.46938E-01  0.77825      0.12360E-01  0.18691      0.33337E-02
 0.17000       5.4428      0.31235E-01  0.76038      0.86959E-02  0.19283      0.53330E-02
 0.17500       5.5924      0.48429E-01  0.74027      0.84388E-02  0.19777      0.37566E-02
 0.18000       5.6842      0.76243E-01  0.71449      0.14396E-01  0.20278      0.35681E-02
 0.18500       5.7551      0.32237E-01  0.70635      0.40158E-02  0.20626      0.68274E-02
 0.19000       5.8283      0.51819E-01  0.68566      0.86974E-02  0.20818      0.39936E-02
 0.19500       5.8704      0.45961E-01  0.67932      0.65809E-02  0.21316      0.32464E-02
 0.20000       5.9286      0.30435E-01  0.67240      0.91902E-02  0.22104      0.70996E-02
