 0.90000      0.20000E-01  0.50000      0.91890       3.3826      0.15297      0.81141E-01
 0.50000      0.20000E-01  0.50000      0.50196       3.2022      0.15628      0.81353E-01
 0.70000      0.20000E-01  0.50000      0.78780       3.3241      0.14940      0.81289E-01
 0.60000      0.20000E-01  0.50000      0.65942       3.2670      0.14996      0.81032E-01
 0.80000      0.20000E-01  0.50000      0.87374       3.3590      0.15095      0.81342E-01
 0.30000      0.20000E-01  0.50000      0.18222       3.0775      0.15779      0.82637E-01
 0.10000      0.20000E-01  0.50000      0.35876E-01   3.0207      0.16575      0.83631E-01
 0.40000      0.20000E-01  0.50000      0.32858       3.1375      0.15358      0.82048E-01
 0.60000      0.40000E-01  0.50000      0.57229       3.4800      0.14089      0.82200E-01
 0.80000      0.10000      0.50000      0.56956       4.4564      0.23633E-01  0.87650    
 0.90000      0.80000E-01  0.50000      0.60016       4.2188      0.38461E-01  0.75732    
 0.20000      0.20000E-01  0.50000      0.82153E-01   3.0428      0.16135      0.83220E-01
 0.40000      0.40000E-01  0.50000      0.27067       3.2206      0.14247      0.81419E-01
 0.70000      0.40000E-01  0.50000      0.67439       3.5810      0.13447      0.84201E-01
 0.80000      0.40000E-01  0.50000      0.76360       3.6682      0.13439      0.85666E-01
  0.0000      0.20000E-01  0.50000      0.23344E-01   3.0200      0.16655      0.83559E-01
 0.50000      0.40000E-01  0.50000      0.39556       3.3222      0.13498      0.81656E-01
 0.70000      0.10000      0.50000      0.56946       4.4565      0.22537E-01  0.87758    
 0.10000      0.60000E-01  0.50000      0.33270E-01   3.0421      0.16233      0.83075E-01
 0.20000      0.60000E-01  0.50000      0.68067E-01   3.0842      0.15579      0.82557E-01
 0.80000      0.80000E-01  0.50000      0.59321       4.2063      0.41431E-01  0.74737    
  0.0000      0.40000E-01  0.50000      0.23244E-01   3.0241      0.16642      0.83467E-01
 0.30000      0.40000E-01  0.50000      0.15579       3.1284      0.15055      0.82422E-01
 0.20000      0.40000E-01  0.50000      0.74748E-01   3.0612      0.15918      0.82783E-01
 0.90000      0.10000      0.50000      0.57052       4.4586      0.23733E-01  0.87770    
 0.20000      0.80000E-01  0.50000      0.62443E-01   3.1046      0.15321      0.82244E-01
 0.10000      0.40000E-01  0.50000      0.34388E-01   3.0307      0.16339      0.83445E-01
 0.80000      0.14000      0.50000      0.54968       4.9397      0.11547      0.87714    
 0.30000      0.12000      0.50000      0.93349E-01   3.2252      0.14002      0.81451E-01
