0              4.55626        0.571607       0.106028       0              0              
0.896479       4.54774        0.572685       0.106028       0              0              
0.898679       4.56602        0.570173       0.106028       0              0              
0.897026       4.56132        0.569517       0.106028       0              0              
0.895054       4.55716        0.570495       0.106028       0              0              
0.892459       4.54702        0.569592       0.106028       0              0              
0.895983       4.57155        0.571405       0.106028       0              0              
0.891481       4.55534        0.568822       0.106028       0              0              
0.895139       4.55411        0.568485       0.106028       0              0              
0.900573       4.55855        0.566368       0.106028       0              0              
0.89804        4.54575        0.56745        0.106028       0              0              
0.89899        4.53825        0.568275       0.106028       0              0              
0.373547       5.23003        0.521039       0.106028       0              0              
0.633018       5.22889        0.51881        0.106028       0              0              
0.807803       4.58578        0.556638       0.106028       0              0              
0.889411       4.53052        0.57159        0.106028       0              0              
0.894121       4.5432         0.579161       0.106028       0              0              
0.896565       4.5534         0.579981       0.106028       0              0              
0.903002       4.54437        0.57766        0.106028       0              0              
0.898428       4.56051        0.578019       0.106028       0              0              
0.896993       4.57696        0.577996       0.106028       0              0              
0.899036       4.55965        0.575961       0.106028       0              0              
0.897653       4.57656        0.573948       0.106028       0              0              
0.899299       4.56226        0.574387       0.106028       0              0              
0.893759       4.55767        0.57719        0.106028       0              0              
0.894948       4.5653         0.575289       0.106028       0              0              
0.899468       4.55126        0.575075       0.106028       0              0              
0.898078       4.54653        0.57428        0.106028       0              0              
0.900769       4.57083        0.5753         0.106028       0              0              
0.897636       4.55393        0.574439       0.106028       0              0              
0.895876       4.56525        0.575341       0.106028       0              0              
0.901802       4.55715        0.572622       0.106028       0              0              
0.895858       4.55187        0.574807       0.106028       0              0              
0.89907        4.57283        0.575925       0.106028       0              0              
0.896044       4.55462        0.575453       0.106028       0              0              
0.895778       4.55924        0.575577       0.106028       0              0              
0.9009         4.54865        0.574218       0.106028       0              0              
0.902016       4.5502         0.575261       0.106028       0              0              
0.900001       4.56717        0.572803       0.106028       0              0              
0.895921       4.55374        0.574401       0.106028       0              0              
0.902444       4.57425        0.575341       0.106028       0              0              
0.897591       4.55999        0.574259       0.106028       0              0              
0.901906       4.54745        0.575443       0.106028       0              0              
0.898597       4.5603         0.576072       0.106028       0              0              
0.902456       4.54816        0.575175       0.106028       0              0              
0.898449       4.56068        0.573661       0.106028       0              0              
0.903069       4.55385        0.575785       0.106028       0              0              
0.899196       4.55297        0.576594       0.106028       0              0              
0.891668       4.55957        0.576538       0.106028       0              0              
0.904469       4.5744         0.575514       0.106028       0              0              
0.894167       4.56164        0.576333       0.106028       0              0              
0.901507       4.55039        0.575568       0.106028       0              0              
0.901365       4.56609        0.577772       0.106028       0              0              
0.898865       4.55806        0.575686       0.106028       0              0              
0.898796       4.56738        0.576951       0.106028       0              0              
0.897751       4.56937        0.575974       0.106028       0              0              
0.902605       4.55284        0.576096       0.106028       0              0              
0.898251       4.56379        0.576338       0.106028       0              0              
0.89757        4.55168        0.57431        0.106028       0              0              
0.900392       4.56708        0.576072       0.106028       0              0              
0.89972        4.55706        0.57734        0.106028       0              0              
0.90322        4.57394        0.57732        0.106028       0              0              
0.893826       4.58424        0.57823        0.106028       0              0              
0.901514       4.55318        0.575347       0.106028       0              0              
0.902073       4.56196        0.574499       0.106028       0              0              
0.893599       4.56229        0.576138       0.106028       0              0              
0.898682       4.55712        0.575267       0.106028       0              0              
0.900705       4.56568        0.575511       0.106028       0              0              
0.896606       4.57257        0.574693       0.106028       0              0              
0.896862       4.55567        0.575245       0.106028       0              0              
0.89982        4.56722        0.572535       0.106028       0              0              
0.898205       4.55038        0.574368       0.106028       0              0              
0.899667       4.55193        0.574739       0.106028       0              0              
0.891433       4.56299        0.576264       0.106028       0              0              
0.902355       4.57033        0.576109       0.106028       0              0              
0.896912       4.55318        0.574702       0.106028       0              0              
0.898383       4.56269        0.575905       0.106028       0              0              
0.902791       4.57221        0.57561        0.106028       0              0              
0.895835       4.55223        0.575122       0.106028       0              0              
0.889955       4.56057        0.574952       0.106028       0              0              
0.902049       4.5729         0.574222       0.106028       0              0              
0.902342       4.55904        0.574904       0.106028       0              0              
0.902013       4.57291        0.573475       0.106028       0              0              
0.899658       4.56202        0.574429       0.106028       0              0              
0.896125       4.57723        0.57401        0.106028       0              0              
0.897334       4.56171        0.575813       0.106028       0              0              
0.900145       4.55025        0.57547        0.106028       0              0              
0.899736       4.56691        0.573328       0.106028       0              0              
0.901451       4.56712        0.574953       0.106028       0              0              
0.904664       4.55501        0.574317       0.106028       0              0              
0.896001       4.56743        0.575186       0.106028       0              0              
0.894277       4.57815        0.578338       0.106028       0              0              
0.90361        4.55724        0.577626       0.106028       0              0              
0.897398       4.55883        0.577536       0.106028       0              0              
0.898981       4.56683        0.577237       0.106028       0              0              
0.896547       4.56523        0.575239       0.106028       0              0              
0.902023       4.57309        0.576344       0.106028       0              0              
0.898627       4.58062        0.576266       0.106028       0              0              
0.898793       4.5585         0.575443       0.106028       0              0              
0.90454        4.55081        0.574535       0.106028       0              0              
0.89823        4.55527        0.574401       0.106028       0              0              
0.898197       4.56925        0.573683       0.106028       0              0              
0.898914       4.55474        0.576518       0.106028       0              0              
0.897278       4.57037        0.575978       0.106028       0              0              
0.900027       4.55627        0.573666       0.106028       0              0              
0.899805       4.56592        0.576036       0.106028       0              0              
0.899194       4.56208        0.576239       0.106028       0              0              
0.90692        4.55114        0.573417       0.106028       0              0              
0.895392       4.56366        0.575465       0.106028       0              0              
0.899584       4.57297        0.573865       0.106028       0              0              
0.898908       4.56624        0.575492       0.106028       0              0              
0.904304       4.55723        0.57349        0.106028       0              0              
0.893799       4.57793        0.574528       0.106028       0              0              
0.897647       4.55534        0.574767       0.106028       0              0              
0.902044       4.57109        0.574328       0.106028       0              0              
0.896482       4.55847        0.575297       0.106028       0              0              
0.898444       4.57384        0.57446        0.106028       0              0              
0.899371       4.55928        0.574481       0.106028       0              0              
0.902219       4.54536        0.574318       0.106028       0              0              
0.898755       4.54161        0.574701       0.106028       0              0              
0.898065       4.56065        0.576361       0.106028       0              0              
0.902339       4.57146        0.574798       0.106028       0              0              
0.898485       4.55814        0.57427        0.106028       0              0              
0.902621       4.5812         0.577487       0.106028       0              0              
0.900529       4.56153        0.574329       0.106028       0              0              
0.897168       4.56575        0.574892       0.106028       0              0              
0.897693       4.57037        0.573984       0.106028       0              0              
0.9032         4.55449        0.573472       0.106028       0              0              
0.896781       4.54883        0.575367       0.106028       0              0              
0.89753        4.5682         0.574581       0.106028       0              0              
0.896782       4.55895        0.575296       0.106028       0              0              
0.901152       4.54688        0.57446        0.106028       0              0              
0.895327       4.55658        0.574472       0.106028       0              0              
0.900553       4.56502        0.574772       0.106028       0              0              
0.900013       4.57704        0.574218       0.106028       0              0              
0.899043       4.55754        0.574352       0.106028       0              0              
0.900315       4.56655        0.574887       0.106028       0              0              
0.897542       4.57629        0.576015       0.106028       0              0              
0.895763       4.57022        0.575134       0.106028       0              0              
0.895364       4.57684        0.576064       0.106028       0              0              
0.89516        4.55339        0.573708       0.106028       0              0              
0.899423       4.56946        0.573555       0.106028       0              0              
0.901301       4.5563         0.576008       0.106028       0              0              
0.899204       4.56641        0.575321       0.106028       0              0              
0.899119       4.57565        0.575199       0.106028       0              0              
0.901568       4.56148        0.575319       0.106028       0              0              
0.901283       4.55287        0.574994       0.106028       0              0              
0.899677       4.57433        0.576416       0.106028       0              0              
0.903724       4.55334        0.574822       0.106028       0              0              
0.899716       4.56628        0.573924       0.106028       0              0              
0.896432       4.57729        0.573692       0.106028       0              0              
0.897328       4.55869        0.575873       0.106028       0              0              
0.898094       4.56941        0.575449       0.106028       0              0              
0.905421       4.57406        0.57446        0.106028       0              0              
0.903629       4.56408        0.574363       0.106028       0              0              
0.902461       4.55761        0.572731       0.106028       0              0              
0.894548       4.57253        0.575145       0.106028       0              0              
0.900684       4.56234        0.574749       0.106028       0              0              
0.901741       4.55198        0.57384        0.106028       0              0              
0.898408       4.56485        0.574366       0.106028       0              0              
0.902163       4.57621        0.572222       0.106028       0              0              
0.895751       4.56004        0.573765       0.106028       0              0              
0.895721       4.55188        0.575208       0.106028       0              0              
0.894081       4.56977        0.574671       0.106028       0              0              
0.897579       4.55333        0.574281       0.106028       0              0              
0.902474       4.54697        0.573638       0.106028       0              0              
0.899745       4.56634        0.570236       0.106028       0              0              
0.896081       4.56442        0.575445       0.106028       0              0              
0.901559       4.57563        0.574651       0.106028       0              0              
0.900029       4.55972        0.573691       0.106028       0              0              
0.897294       4.54983        0.573986       0.106028       0              0              
0.899085       4.57311        0.573833       0.106028       0              0              
0.902782       4.56981        0.572239       0.106028       0              0              
