6.207316000000000500e-01 6.162484999999999769e-01 6.388796000000001030e-01 6.684062000000000614e-01 6.734981999999999358e-01 6.962637999999999883e-01 7.009528999999998788e-01 7.201998000000000566e-01 7.286783000000001120e-01 7.399148999999998200e-01 7.565444999999998421e-01 7.614482999999999668e-01 7.645324000000000009e-01 7.734189000000000203e-01 7.806068999999999924e-01 7.844847000000000348e-01 7.877030999999998784e-01 7.960869000000000417e-01 7.967695999999998557e-01 7.968501000000000056e-01 8.061109999999999109e-01 8.063192999999999611e-01 8.089992000000000294e-01 8.094067000000000345e-01 8.137501000000000317e-01 8.172755000000000436e-01 8.204549999999999343e-01 8.232069000000000747e-01 8.231909999999998950e-01 8.255840000000000956e-01 8.283900000000000707e-01 8.298928999999999334e-01 8.291503999999999541e-01 8.324253000000000347e-01 8.365053000000000072e-01 8.354388000000000369e-01 8.398111000000000326e-01 8.394002999999999881e-01 8.404531000000000640e-01 8.412539999999999463e-01 8.406825000000001102e-01 8.448594000000000381e-01 8.431319999999999926e-01 8.464397000000001281e-01 8.436584000000000305e-01 8.476723999999998815e-01 8.495858999999998940e-01 8.482847000000000026e-01 8.496372000000000924e-01 8.513563999999999021e-01 8.503939000000000359e-01 8.499936999999999632e-01 8.545642999999998324e-01 8.560808999999999225e-01 8.530623000000000511e-01 8.557935000000000958e-01 8.552239000000000368e-01 8.562721999999999278e-01 8.556247999999999632e-01 8.580465000000000453e-01 8.571497999999999617e-01 8.571047000000000526e-01 8.561525999999999303e-01 8.590519999999999268e-01 8.605990999999999502e-01 8.613041999999999643e-01 8.606272000000000366e-01 8.596781000000000006e-01 8.611963000000001367e-01 8.615413999999999017e-01 8.637289999999999690e-01 8.625996000000000219e-01 8.644980999999999360e-01 8.628042000000000211e-01 8.654338999999999782e-01 8.638524999999999121e-01 8.651678000000000424e-01 8.666891000000001011e-01 8.673146999999999940e-01 8.659984999999998934e-01 8.652668000000000026e-01 8.670675999999998274e-01 8.668126999999999915e-01 8.673302999999998875e-01 8.672058000000000266e-01 8.688086000000000420e-01 8.693478999999999512e-01 8.700653999999999888e-01 8.684020999999999546e-01 8.694934999999999192e-01 8.692300999999998945e-01 8.710842999999999225e-01 8.701219000000000037e-01 8.720653999999999906e-01 8.681603000000001069e-01 8.724384000000000583e-01 8.714188999999998853e-01 8.731516999999999751e-01 8.718101999999999796e-01 8.724271999999999583e-01 8.701482000000000383e-01 8.727104000000001083e-01 8.736985000000000445e-01 8.738291999999999726e-01 8.734252000000000127e-01 8.731494000000001865e-01 8.736202000000000689e-01 8.737223999999998991e-01 8.756897999999999627e-01 8.740891000000001743e-01 8.760620000000001184e-01 8.755587000000000231e-01 8.777348000000000372e-01 8.760251000000000010e-01 8.748877000000000459e-01 8.761981000000000908e-01 8.759476000000001594e-01 8.760930000000000106e-01 8.758377999999999997e-01 8.778900999999998955e-01 8.771655999999998787e-01 8.764591999999999938e-01 8.785225999999999313e-01 8.778094999999999093e-01 8.769712000000001728e-01 8.798445999999999767e-01 8.788982000000000738e-01 8.782032000000000727e-01 8.773216999999998711e-01 8.782978000000000174e-01 8.782574000000000769e-01 8.786690000000000333e-01 8.801773999999999987e-01 8.793370999999998716e-01 8.799255999999999744e-01 8.805224000000000384e-01 8.801989999999999537e-01 8.792856999999999479e-01 8.799262000000001027e-01 8.831731000000001552e-01 8.828789000000000220e-01 8.808042000000000371e-01 8.802036000000000859e-01 8.817736000000000463e-01 8.815678999999999599e-01 8.820486000000000715e-01 8.817966999999999889e-01 8.796364000000000960e-01 8.828286000000000744e-01 8.811896999999999647e-01 8.822246999999998618e-01 8.815560000000000063e-01 8.811284000000000338e-01 8.841747000000002021e-01 8.834996999999999989e-01 8.813708000000000098e-01 8.843699999999999894e-01 8.832221000000000100e-01 8.844524000000000274e-01 8.844231999999999649e-01 8.835266999999999982e-01 8.856140000000000123e-01 8.849551000000002166e-01 8.837300999999999629e-01 8.858843000000000689e-01 8.849610999999999450e-01 8.849951999999999819e-01 8.835377000000000924e-01 8.843405000000000848e-01 8.839530999999999361e-01 8.856105000000000782e-01 8.852337000000000122e-01 8.861696000000000017e-01 8.862544000000001088e-01 8.859622999999998694e-01 8.862799000000001204e-01 8.860319000000000944e-01 8.864399000000000584e-01 8.847849999999999326e-01 8.849054000000000642e-01 8.874226000000000614e-01 8.859027999999999903e-01 8.874627999999999961e-01 8.868845000000000756e-01 8.868821999999999539e-01 8.869510000000000449e-01 8.849569999999999936e-01 8.887904000000000915e-01 8.871089000000000890e-01 8.871727000000000363e-01 8.881774999999999531e-01 8.879080999999999779e-01 8.867594999999999228e-01 8.882320000000000215e-01 8.885085000000000344e-01 8.875432999999999240e-01 8.877403000000001487e-01 8.886039000000000021e-01 8.871667999999999221e-01 8.870891999999999111e-01 8.878521999999998693e-01 8.869474999999999998e-01 8.876627000000001377e-01 8.893791999999999254e-01 8.886138999999999566e-01 8.879898000000000513e-01 8.871504000000000056e-01 8.883309999999999818e-01 8.883360000000001255e-01 8.899561000000000277e-01 8.903225999999999640e-01 8.897005000000000052e-01 8.914785999999998989e-01 8.887432000000000665e-01 8.880782000000000398e-01 8.885110999999999981e-01 8.906383999999999412e-01 8.877777999999999503e-01 8.892404999999999893e-01 8.900385999999999020e-01 8.904483000000000814e-01 8.908713999999999800e-01 8.897920999999999747e-01 8.903801999999998440e-01 8.903325000000000822e-01 8.901278999999998609e-01 8.884273000000000309e-01 8.877936999999999079e-01 8.918969999999999398e-01 8.891640999999997907e-01 8.907652000000000347e-01 8.933212999999998738e-01 8.904177000000000897e-01 8.904783999999998922e-01 8.883984999999998688e-01 8.897234000000000531e-01 8.917006000000000654e-01 8.902120999999999507e-01 8.921908999999997869e-01 8.919752000000000791e-01 8.912028999999999090e-01 8.909328999999999166e-01 8.918708000000000746e-01 8.899316000000000448e-01 8.916847999999999441e-01 8.913927000000001488e-01 8.918051999999999646e-01 8.922685000000001310e-01 8.924090000000000078e-01 8.900038999999999589e-01 8.922057000000001015e-01 8.902609999999999690e-01 8.908861999999999615e-01 8.911831000000001168e-01 8.931961999999999957e-01 8.934378000000000597e-01 8.919846000000000164e-01 8.913112000000001922e-01 8.921748000000000456e-01 8.926394999999999191e-01 8.906368999999999536e-01 8.936555999999999944e-01 8.917655000000002108e-01 8.923689000000001315e-01 8.945176000000000238e-01 8.930601000000001344e-01 8.920976000000001571e-01 8.918524000000001006e-01 8.919800999999999425e-01 8.914158000000000914e-01 8.919626999999998862e-01 8.919017000000000195e-01 8.924930999999999282e-01 8.921458000000000998e-01 8.940032999999999452e-01 8.920372999999999220e-01 8.917295000000000638e-01 8.932848000000002120e-01 8.922347000000000472e-01 8.925696000000000740e-01 8.938420999999998617e-01 8.933063000000001086e-01 8.928717000000000459e-01 8.935657000000001293e-01 8.934364999999999668e-01 8.938312999999998842e-01 8.931380000000000985e-01 8.942065000000001262e-01 8.935501999999999612e-01 8.928542999999997676e-01 8.932656999999999403e-01 8.944236999999999327e-01 8.951525999999999650e-01 8.940132000000000634e-01 8.930806999999999496e-01 8.925430000000000863e-01 8.941822999999999855e-01 8.947172999999999377e-01 8.936149999999999372e-01 8.940122000000000346e-01 8.945751000000001785e-01 8.952284999999999826e-01 8.929719999999999880e-01 8.934949999999999282e-01 8.934225999999998447e-01 8.935842000000000507e-01 8.928952000000001110e-01 8.939865000000001283e-01 8.928221999999997882e-01 8.946013999999999911e-01 8.948186000000001306e-01 8.944354000000001026e-01 8.946053000000000477e-01 8.937789000000000428e-01 8.947396999999999156e-01 8.947727999999999238e-01 8.945435999999998833e-01 8.944464999999999222e-01 8.941743000000000885e-01 8.944506000000000956e-01 8.944516000000000133e-01 8.952966999999999453e-01 8.957242000000000814e-01 8.940549000000000968e-01 8.960534999999998362e-01 8.948069999999999080e-01 8.935750999999999555e-01 8.944968000000000918e-01 8.965669999999998918e-01 8.957093999999999889e-01 8.951218000000000785e-01 8.957727999999999247e-01 8.945258999999999849e-01 8.955536999999997860e-01 8.933594000000001367e-01 8.979817000000001048e-01 8.934385999999999717e-01 8.956236000000000752e-01 8.961242000000000374e-01 8.951786000000000465e-01 8.954365999999998049e-01 8.939344000000000179e-01 8.964361000000000690e-01 8.935439000000000576e-01 8.958329999999998794e-01 8.960099999999998621e-01 8.938930999999999960e-01 8.961959999999999926e-01 8.965858000000000994e-01 8.945089999999999986e-01 8.955572999999998896e-01 8.936819999999998654e-01 8.961906000000000594e-01 8.966279000000000332e-01 8.955783000000000493e-01 8.957306999999999908e-01 8.957227999999999302e-01 8.954703000000000523e-01 8.962397000000000835e-01 8.956488000000000227e-01 8.966372000000000231e-01 8.947787000000000379e-01 8.949615999999999127e-01 8.954507000000001549e-01 8.969004999999998784e-01 8.968405999999997658e-01 8.943449000000001092e-01 8.964463999999999766e-01 8.970782000000001588e-01 8.949617999999999185e-01 8.962413999999998548e-01 8.964461000000000235e-01 8.949055000000001314e-01 8.966459999999999431e-01 8.961498999999999437e-01 8.962840000000001917e-01 8.973752999999999869e-01 8.973846999999999241e-01 8.954023999999998207e-01 8.955313999999999774e-01 8.974118000000000928e-01 8.959915999999999991e-01 8.977450999999998515e-01 8.970851999999999160e-01 8.966417000000002080e-01 8.971166000000000418e-01 8.952542000000001110e-01 8.973168999999998618e-01 8.966847000000000012e-01 8.951961000000000501e-01 8.961729000000000500e-01 8.957384999999999931e-01 8.972723999999999700e-01 8.952566000000000690e-01 8.967921000000000920e-01 8.959237000000002116e-01 8.967249999999999943e-01 8.975472999999999368e-01 8.965959999999999486e-01 8.978340000000001320e-01 8.977733999999999437e-01 8.969056000000001916e-01 8.976381999999999417e-01 8.963972000000000051e-01 8.971980999999999984e-01 8.968728999999999729e-01 8.975274000000000862e-01 8.977585999999998512e-01 8.963596000000000341e-01 8.978719999999998924e-01 8.968133000000000354e-01 8.962255999999999556e-01 8.965020000000001321e-01 8.974238999999999411e-01 8.965037999999999618e-01 8.976568999999999798e-01 8.968633000000000299e-01 8.982344999999998247e-01 8.977917000000001924e-01 8.960729999999997863e-01 8.972818999999999656e-01 8.975760999999999878e-01 8.977231000000001071e-01 8.971084000000001391e-01 8.980953999999998771e-01 8.971980999999999984e-01 8.982146999999998105e-01 8.983154000000000972e-01 8.979456999999998468e-01 8.973565999999999487e-01 8.977728999999999848e-01 8.969767999999997965e-01 8.972953000000000179e-01 8.969101000000000434e-01 8.948280000000001788e-01 8.968425999999999343e-01 8.979696999999999818e-01 8.979523000000000366e-01 8.972523999999998390e-01 8.971394999999999786e-01 8.972141999999999618e-01 8.970784999999997789e-01 8.984684999999998922e-01 8.961715999999999571e-01 8.978249000000000368e-01 8.974037999999999737e-01 8.967005000000000114e-01 8.976250000000000062e-01 8.980211000000000165e-01 8.982108999999999233e-01 8.963419000000000247e-01 8.971216999999999109e-01 8.984716999999999842e-01 8.969283999999999590e-01 8.969699999999999340e-01 8.981512000000002605e-01 8.982981000000000993e-01 8.976912999999999698e-01 8.973267999999998690e-01 8.968268999999999824e-01 8.985999000000000070e-01 8.984750000000000236e-01 8.983361999999999181e-01 8.983539000000000385e-01 9.001365000000001171e-01 8.976515999999999940e-01 8.968741999999998438e-01 8.991411000000001374e-01 8.983380000000000809e-01 8.986332999999999682e-01 8.979316999999997773e-01 8.974339999999999540e-01 8.979744999999998978e-01 8.972601000000001159e-01 8.988131999999998678e-01 8.982522999999998925e-01 8.968802000000000163e-01 8.983126999999999640e-01 8.983195999999999959e-01 8.990819999999999368e-01 8.975236000000000880e-01 8.970903000000000072e-01 8.982806999999999320e-01 8.983938000000000201e-01 8.975313000000000319e-01 8.977209999999999912e-01 8.983200000000000074e-01 8.968120999999997789e-01 8.983614999999998130e-01 8.998656000000000432e-01 8.974523000000000916e-01 8.989886000000000266e-01 8.982461000000000473e-01 8.991026000000001961e-01 8.985731000000001245e-01 8.996660999999999131e-01 8.982685000000000253e-01 8.995383000000000129e-01 8.978423999999997074e-01 8.979008000000000544e-01 8.973851999999998830e-01 8.976343999999999435e-01 8.997671000000000419e-01 8.974496000000000695e-01 8.985411000000000925e-01 8.997141999999997974e-01 8.981106000000000922e-01 9.000880999999999466e-01 8.975931999999999800e-01 8.977766999999999831e-01 8.985908000000000229e-01 8.986964000000000619e-01 8.988780000000000658e-01 8.970174000000001868e-01 8.990558000000001826e-01 8.988851999999999398e-01 8.982310000000000016e-01 8.972400000000000375e-01 9.005682000000000409e-01 8.992869999999999475e-01 8.980874999999999275e-01 8.988516999999998092e-01 8.979606999999999450e-01 9.005203999999998876e-01 8.984408999999999867e-01 8.979282000000001762e-01 8.980743999999999394e-01 9.004229999999999734e-01 8.985157000000001393e-01 8.982976999999999768e-01 8.969056999999999169e-01 8.984547999999999979e-01 9.002122000000000179e-01 8.984375000000000000e-01 8.981261000000000383e-01 8.995633000000001767e-01 8.977860999999999203e-01 9.006180000000000296e-01 8.969046999999999992e-01 8.982269999999999976e-01 8.997655999999999432e-01 9.001817999999998099e-01 9.007989999999999053e-01 8.994240000000000013e-01 8.973784000000002425e-01 8.996275999999999717e-01 8.994421999999999695e-01 8.975022000000001388e-01 8.994844000000000728e-01 8.983983999999999304e-01 8.990544000000000313e-01 8.996926000000000645e-01 8.982984000000001634e-01 8.991230000000000055e-01 8.994074000000000790e-01 8.995523000000000824e-01 8.986578000000001731e-01 8.996955999999999287e-01 8.999837999999998894e-01 9.005775999999998671e-01 9.000373000000001511e-01 8.993596000000001478e-01 8.997183999999996962e-01 8.992724000000000828e-01 8.995874000000000370e-01 8.992314999999999614e-01 9.004176999999999875e-01 8.988266999999998674e-01 9.001986000000000709e-01 8.989309000000000882e-01 8.995084999999999331e-01 8.991519000000000039e-01 8.999488999999998295e-01 8.995415999999998302e-01 9.004919000000001228e-01 9.009734000000000353e-01 8.988975000000000160e-01 8.997439999999997662e-01 8.991924999999998391e-01 8.990349999999999175e-01 8.986985000000000667e-01 8.996011999999999897e-01 9.002393999999999119e-01 8.998748000000000857e-01 9.006532000000001537e-01 8.989211999999999758e-01 8.982281000000000848e-01 8.998793999999999960e-01 8.996334000000001385e-01 8.993672000000000333e-01 8.995515999999998957e-01 8.999935999999999492e-01 9.002965999999998914e-01 9.001122000000002510e-01 8.998319000000000178e-01 9.012708000000001496e-01 8.998287999999998732e-01 8.996470999999999218e-01 9.005964000000001857e-01 8.997004000000000667e-01 8.987194000000000571e-01 8.986864000000001074e-01 8.987106000000000261e-01 8.997050000000001990e-01 8.995801999999999410e-01 9.006700999999999180e-01 9.002828000000000497e-01 8.988134000000000956e-01 8.993532999999999111e-01 9.001987999999998546e-01 8.990607000000000459e-01 9.000264999999998405e-01 9.009063999999999961e-01 9.000898000000001620e-01 8.999101000000001571e-01 8.990662999999999849e-01 9.004015000000000768e-01 9.001350999999999658e-01 9.002111000000001528e-01 8.991564999999999142e-01 8.986007000000000300e-01 9.017128999999999284e-01 8.991570000000000951e-01 8.997588000000000807e-01 9.002695999999998921e-01 9.014540999999999249e-01 9.008803999999999146e-01 8.991338000000000941e-01 8.996111000000001079e-01 9.004575000000001328e-01 8.992620000000000058e-01 9.001932000000001377e-01 9.006022999999998557e-01 9.002375000000000238e-01 9.009471999999998371e-01 9.002738000000002350e-01 9.002706000000000319e-01 8.990095000000000169e-01 9.008133000000000390e-01 8.998610000000001330e-01 8.993584999999999496e-01 9.007692999999999950e-01 8.996834000000000220e-01 8.992338999999999194e-01 8.990204000000000528e-01 9.006028999999997620e-01 9.004282000000000119e-01 9.004158999999999358e-01 9.002723000000001363e-01 9.006663000000001418e-01 9.001067000000000373e-01 9.007079000000001168e-01 8.995305999999999580e-01 8.994115000000000304e-01 8.999046999999998908e-01 9.013860000000001316e-01 9.001224000000001002e-01 9.014147000000001242e-01 8.993310999999998279e-01 8.999819000000002234e-01 8.995258999999998784e-01 8.993820000000001258e-01 9.004925999999999764e-01 9.001535999999999982e-01 9.009532999999999570e-01 9.007112999999999925e-01 9.009082999999999952e-01 9.005451000000000983e-01 8.986622000000000776e-01 8.993548000000000098e-01 9.002386999999998363e-01 9.000300999999998330e-01 9.002031999999999812e-01 9.011839000000000377e-01 9.000934999999999908e-01 8.995195000000000274e-01 9.001707999999999377e-01 9.006434999999999302e-01 9.004498999999999143e-01 8.997009000000000256e-01 9.005632999999999555e-01 9.013861000000000789e-01 9.000038000000000205e-01 9.024409999999999377e-01 9.004276000000001057e-01 8.993247999999999243e-01 9.000403000000000153e-01 9.005616999999999095e-01 9.013966999999999397e-01 8.998409000000000546e-01 8.990496000000000043e-01 9.002017999999999409e-01 9.008836999999999540e-01 8.999285000000002421e-01 9.017701999999999662e-01 9.008831999999999951e-01 9.016990999999998646e-01 9.006762999999999852e-01 9.019823999999999620e-01 9.013901000000000829e-01 9.015168999999998434e-01 8.998079999999999412e-01 9.027280000000000859e-01 9.002369000000000065e-01 9.025617000000002443e-01 9.011492000000002056e-01 9.020082999999999851e-01 9.004388999999999310e-01 8.994571000000000094e-01 9.018440999999999264e-01 9.000773000000000801e-01 9.002189000000001551e-01 9.022393000000000773e-01 9.011578000000000088e-01 9.026242999999999350e-01 9.008483000000000462e-01 9.003932000000001157e-01 9.010903000000001217e-01 9.001160000000000272e-01 9.003675999999998236e-01 8.999791999999999792e-01 9.016904000000000030e-01 9.002724000000000837e-01 9.003674000000000399e-01 9.001911000000000218e-01 9.010885999999999063e-01 9.015847000000001277e-01 9.016706999999998251e-01 9.013654000000000943e-01 9.006320999999999355e-01 9.000112000000000112e-01 9.005400000000000071e-01 8.990205000000000002e-01 9.001950000000000784e-01 9.010376000000002161e-01 9.019578000000001428e-01 9.013259000000000132e-01 9.014568000000000580e-01 9.017132999999999399e-01 9.007954999999998602e-01 9.014516000000000195e-01 9.000283000000000033e-01 9.012174000000001683e-01 9.011449999999999738e-01 9.012323999999999335e-01 9.007310999999997847e-01 9.007027000000000783e-01 9.008770999999999862e-01 9.000538999999999623e-01 9.013353000000000614e-01 9.014093000000000799e-01 9.014288999999999774e-01 9.016627999999998755e-01 9.010754000000000818e-01 8.999607000000000578e-01 9.018375000000000696e-01 9.008150000000000324e-01 9.006518000000000024e-01 9.007303999999999311e-01 9.012757999999999603e-01 9.013465000000000504e-01 9.013953999999998468e-01 9.018035999999998165e-01 9.015199999999999880e-01 9.004253999999999314e-01 9.019838999999999496e-01 9.014561999999999298e-01 9.011908999999999059e-01 9.006260000000001487e-01 9.009932000000000496e-01 9.008264000000002492e-01 9.010586999999998792e-01 9.020629000000000008e-01 9.008247999999999811e-01 9.007197000000000120e-01 9.010688000000002251e-01 9.006336000000001452e-01 9.009856000000000531e-01 9.008485999999999994e-01 9.010220000000002116e-01 9.022719999999999629e-01 9.019067999999998975e-01 9.006140000000000256e-01 9.004069000000001211e-01 8.996620999999999091e-01 9.004663000000000528e-01 9.013451000000000102e-01 9.007499000000001033e-01 9.017952999999998553e-01 9.011438000000001614e-01 9.005007999999999901e-01 9.005180000000001517e-01 8.992298999999999154e-01 9.009470000000001644e-01 9.003246999999999778e-01 8.999129000000000156e-01 9.010111000000000647e-01 9.005547999999998776e-01 9.004607000000000028e-01 9.004188000000000747e-01 9.016128999999999394e-01 9.008998000000000284e-01 9.014978000000001268e-01 9.010089999999999488e-01 9.020268000000000175e-01 9.030268999999998547e-01 8.986328000000002314e-01 9.011635000000000062e-01 8.999809999999998089e-01 9.018378999999999701e-01 9.012214000000000613e-01 9.013811999999999935e-01 9.006284999999998320e-01 9.004372000000000487e-01 9.011007999999998130e-01 9.008511000000000157e-01 9.008706999999998022e-01 9.031447000000001335e-01 9.015110999999998986e-01 9.009648000000000101e-01 8.991152000000000033e-01 9.002885000000000471e-01 8.997776999999999026e-01 9.019631999999997429e-01 9.024341000000001278e-01 9.016398000000001023e-01 9.000439000000002299e-01 9.014336000000000571e-01 9.010210999999997972e-01 9.008388000000000506e-01 9.011906999999999002e-01 9.003447999999998341e-01 9.002797999999998524e-01 9.008648999999999685e-01 8.988896000000000663e-01 8.996759000000000839e-01 8.996541999999999595e-01 9.014221000000001149e-01 9.013357000000000729e-01 8.997385999999998329e-01 8.999978000000000700e-01 9.027703999999999729e-01 9.020414999999999406e-01 9.006085999999999814e-01 9.004955000000001153e-01 9.018229999999999302e-01 9.003018999999999883e-01 9.013993000000001254e-01 9.017264999999999864e-01 9.021323999999999455e-01 9.011185000000001555e-01 9.014423999999999770e-01 9.007742000000000804e-01 8.995109999999998385e-01 9.018840999999999664e-01 9.013879000000001307e-01 8.999630999999999048e-01 9.003375999999999602e-01 9.003040999999999405e-01 8.993101000000001122e-01 9.021507999999999194e-01 9.002359999999999252e-01 9.012579000000000562e-01 9.004978000000001259e-01 9.016395999999999855e-01 9.017153999999999447e-01 9.018833999999997797e-01 9.024824999999999653e-01 8.995776000000000883e-01 9.022248999999999963e-01 9.014355000000000562e-01 9.021082000000000267e-01 9.003632000000001412e-01 9.005956999999999990e-01 9.023198000000001162e-01 9.006333999999999174e-01 9.014671999999999130e-01 8.997474999999999223e-01 9.008963999999999306e-01 8.998633999999998689e-01 8.999002000000000390e-01 9.000095999999999652e-01 9.012806000000000983e-01 8.989264000000000143e-01 8.999428999999998791e-01 9.031033000000000532e-01 9.005155999999999716e-01 9.008345999999999298e-01 9.015122999999999331e-01 9.007140000000001256e-01 9.015253000000000849e-01 9.017725000000000879e-01 9.015221999999999403e-01 9.018001999999999407e-01 9.016385000000001204e-01 9.014379000000000142e-01 9.012895000000000767e-01 9.010681999999998748e-01 9.015674999999999661e-01 9.003666000000001279e-01 9.017867999999999995e-01 9.007037999999999434e-01 9.003409000000001106e-01 9.011413000000001450e-01 9.011243999999999366e-01 8.996467999999999687e-01 9.002866999999999953e-01 9.012471999999999150e-01 9.022963000000000511e-01 9.001013999999999404e-01 9.015718999999998706e-01 9.027416999999999803e-01 9.019171999999999745e-01 9.035501000000000227e-01 9.014549000000002810e-01 9.023040999999999423e-01 9.009762000000000048e-01 9.009757999999999933e-01 9.004811999999999816e-01 9.014063999999999410e-01 8.999376000000001152e-01 8.998837999999999004e-01 8.995751000000000719e-01 9.017126999999998116e-01 8.999582000000000415e-01 9.008958999999998607e-01 9.005927999999998601e-01 9.005566000000000404e-01 9.007606999999998587e-01 9.010644000000000986e-01 9.019095000000000306e-01 9.010388000000000286e-01 9.017737000000000114e-01 9.006833999999999119e-01 9.009968000000000421e-01 9.016235000000000221e-01 9.023778999999999550e-01 9.021735999999999089e-01 9.007832999999999535e-01 9.017817000000001304e-01 9.021735000000001836e-01 9.006068000000000406e-01 9.017400999999999334e-01 9.023216999999998933e-01 9.030004000000000364e-01 9.012031000000000347e-01 9.007563000000000653e-01 9.002699000000001783e-01 9.014808000000000821e-01 9.009250000000001979e-01 9.005397000000000540e-01 9.017198000000000713e-01 9.007909000000001720e-01 9.017595000000001582e-01 9.016671000000000546e-01 9.018770999999998761e-01 9.020652000000000115e-01 9.012830999999998927e-01 9.014813000000000409e-01 9.009662000000000504e-01 9.003429000000000570e-01 9.021896999999998723e-01 9.023692999999999298e-01 9.020329999999999737e-01 9.018808000000000380e-01 9.012529999999999708e-01 9.016344000000000580e-01 9.020344000000000140e-01 9.010224000000001121e-01 9.012477999999999323e-01 9.018962000000000367e-01 9.020714999999999151e-01 9.012158999999998477e-01 9.024197000000000468e-01 9.026218999999999770e-01 9.019627999999999535e-01 9.018642000000001158e-01 9.010974999999999957e-01 9.015273000000000314e-01 9.018904000000000920e-01 9.024374999999998925e-01 9.019077000000000899e-01 9.028940000000000854e-01 9.018289999999998807e-01 9.016296999999999784e-01 9.002599999999999492e-01 9.003683000000000103e-01 9.015508999999998219e-01 9.016766999999999976e-01 9.008363999999999816e-01 9.009316999999998909e-01 9.035353999999999886e-01 9.014616999999999214e-01 9.004159000000001578e-01 9.012334000000000733e-01 9.018386000000001568e-01 9.015660000000000895e-01 9.011185999999999918e-01 9.009017000000000275e-01
