 0.26316E-01  0.26316E-01   3.0269       4.6618      0.41079       67.000       57.000    
 0.26316E-01  0.78947E-01   2.9806       6.9729      0.70995       83.000       69.000    
 0.26316E-01  0.13158       3.0331       4.6615      0.36932       72.000       59.000    
 0.26316E-01  0.18421       3.0069       4.6789      0.36156       79.000       56.000    
 0.26316E-01  0.23684       3.0301       4.6787      0.34119       81.000       78.000    
 0.26316E-01  0.28947       2.9656       7.1903      0.70409       94.000       58.000    
 0.26316E-01  0.34211       3.0346       7.1436      0.72030       86.000       64.000    
 0.26316E-01  0.39474       3.0078       4.6785      0.36896       77.000       76.000    
 0.26316E-01  0.44737       2.9977       7.1342      0.73467       84.000       77.000    
 0.26316E-01  0.50000       2.9967       4.6628      0.38534       75.000       66.000    
 0.26316E-01  0.55263       3.0113       4.6635      0.39925       68.000       76.000    
 0.26316E-01  0.60526       3.0142       4.6623      0.35776       76.000       77.000    
 0.26316E-01  0.65789       3.0032       4.6618      0.37803       73.000       76.000    
 0.26316E-01  0.71053       2.9995       6.0161      0.61698       82.000       71.000    
 0.26316E-01  0.76316       3.0064       4.6617      0.34707       78.000       56.000    
 0.26316E-01  0.81579       3.0393       4.6618      0.36801       76.000       56.000    
 0.26316E-01  0.86842       2.9955       5.9354      0.59228       85.000       66.000    
 0.26316E-01  0.92105       3.0006       7.0275      0.72854       85.000       68.000    
 0.26316E-01  0.97368       3.0138       4.6903      0.36262       77.000       48.000    
 0.26316E-01   1.0263       2.9774       4.6779      0.38226       76.000       51.000    
                                                                              
 0.78947E-01  0.26316E-01   3.0371       7.0597      0.72666       88.000       59.000    
 0.78947E-01  0.78947E-01   3.0058       7.0248      0.72433       89.000       78.000    
 0.78947E-01  0.13158       3.0129       6.3021      0.67334       83.000       83.000    
 0.78947E-01  0.18421       2.9770       4.6660      0.33689       77.000       72.000    
 0.78947E-01  0.23684       3.0225       4.6618      0.38616       76.000       78.000    
 0.78947E-01  0.28947       2.9763       6.9081      0.71769       88.000       73.000    
 0.78947E-01  0.34211       3.0437       4.6613      0.39652       71.000       69.000    
 0.78947E-01  0.39474       2.9970       6.8909      0.74283       82.000       74.000    
 0.78947E-01  0.44737       2.9873       7.0925      0.75317       86.000       86.000    
 0.78947E-01  0.50000       3.0228       4.6624      0.34907       76.000       80.000    
 0.78947E-01  0.55263       2.9599       6.9346      0.74940       83.000       84.000    
 0.78947E-01  0.60526       3.0129       7.1126      0.72966       86.000       75.000    
 0.78947E-01  0.65789       3.0108       4.6623      0.34128       78.000       68.000    
 0.78947E-01  0.71053       3.0166       4.6560      0.31753       84.000       78.000    
 0.78947E-01  0.76316       2.9710       4.6644      0.36016       80.000       83.000    
 0.78947E-01  0.81579       3.0236       7.0572      0.72710       90.000       71.000    
 0.78947E-01  0.86842       3.0185       7.3370      0.73540       96.000       72.000    
 0.78947E-01  0.92105       2.9972       4.6786      0.36128       74.000       68.000    
 0.78947E-01  0.97368       2.9700       6.2906      0.68410       80.000       64.000    
 0.78947E-01   1.0263       3.0430       7.0552      0.70931       89.000       62.000    
                                                                              
 0.13158      0.26316E-01   2.9970       7.0232      0.75971       83.000       68.000    
 0.13158      0.78947E-01   3.0189       4.6610      0.42304       65.000       61.000    
 0.13158      0.13158       3.0044       4.6617      0.43651       64.000       62.000    
 0.13158      0.18421       3.0087       4.6807      0.43807       68.000       82.000    
 0.13158      0.23684       2.9932       4.6619      0.36823       80.000       59.000    
 0.13158      0.28947       3.0030       6.8729      0.68930       88.000       76.000    
 0.13158      0.34211       3.0155       4.6787      0.38836       72.000       88.000    
 0.13158      0.39474       3.0029       4.6782      0.43223       64.000       76.000    
 0.13158      0.44737       3.0188       4.6790      0.36961       72.000       79.000    
 0.13158      0.50000       2.9811       7.0176      0.67667       91.000       72.000    
 0.13158      0.55263       2.9847       4.6609      0.38068       79.000       85.000    
 0.13158      0.60526       3.0035       4.6615      0.35624       83.000       80.000    
 0.13158      0.65789       3.0320       6.9569      0.70334       92.000       95.000    
 0.13158      0.71053       3.0293       4.6971      0.35072       72.000       80.000    
 0.13158      0.76316       2.9885       6.9389      0.74046       86.000       79.000    
 0.13158      0.81579       3.0365       4.6626      0.36748       72.000       80.000    
 0.13158      0.86842       2.9818       4.6613      0.35676       74.000       79.000    
 0.13158      0.92105       3.0165       4.6622      0.45965       60.000       64.000    
 0.13158      0.97368       2.9795       7.1317      0.76225       86.000       72.000    
 0.13158       1.0263       3.0232       4.6623      0.34573       77.000       75.000    
                                                                              
 0.18421      0.26316E-01   3.0380       4.6953      0.38478       77.000       70.000    
 0.18421      0.78947E-01   3.0217       4.6602      0.38565       71.000       76.000    
 0.18421      0.13158       2.9862       6.9928      0.73873       86.000       93.000    
 0.18421      0.18421       3.0198       4.6784      0.34966       81.000       76.000    
 0.18421      0.23684       2.9676       4.6789      0.36249       72.000       82.000    
 0.18421      0.28947       3.0164       4.6852      0.38903       74.000       83.000    
 0.18421      0.34211       3.0203       7.1860      0.70908       91.000       84.000    
 0.18421      0.39474       2.9793       7.0275      0.71445       91.000       88.000    
 0.18421      0.44737       3.0137       4.6787      0.33644       79.000       77.000    
 0.18421      0.50000       3.0331       4.7124      0.46099       63.000       78.000    
 0.18421      0.55263       3.0438       9.3278      0.93617       100.00       92.000    
 0.18421      0.60526       3.0212       6.9407      0.74279       81.000       78.000    
 0.18421      0.65789       3.0170       4.6952      0.37050       77.000       81.000    
 0.18421      0.71053       3.0245       6.2743      0.66195       81.000       82.000    
 0.18421      0.76316       2.9938       4.6783      0.34565       79.000       73.000    
 0.18421      0.81579       3.0274       4.6613      0.33600       84.000       78.000    
 0.18421      0.86842       2.9981       4.6623      0.41790       68.000       77.000    
 0.18421      0.92105       2.9891       4.6617      0.37738       71.000       75.000    
 0.18421      0.97368       2.9834       7.1211      0.73409       92.000       80.000    
 0.18421       1.0263       2.9860       7.1218      0.73004       89.000       63.000    
                                                                              
 0.23684      0.26316E-01   3.0381       4.6626      0.35363       78.000       75.000    
 0.23684      0.78947E-01   2.9888       7.1026      0.69554       93.000       75.000    
 0.23684      0.13158       3.0108       4.6787      0.32824       82.000       68.000    
 0.23684      0.18421       3.0064       4.6607      0.29969       88.000       65.000    
 0.23684      0.23684       2.9757       4.6785      0.44033       66.000       73.000    
 0.23684      0.28947       2.9804       4.6618      0.37034       74.000       86.000    
 0.23684      0.34211       3.0518       4.6645      0.31933       86.000       82.000    
 0.23684      0.39474       2.9867       4.6785      0.35233       86.000       96.000    
 0.23684      0.44737       3.0213       4.6959      0.34694       79.000       97.000    
 0.23684      0.50000       3.0268       7.0222      0.75323       84.000       86.000    
 0.23684      0.55263       3.0152       7.0772      0.74945       88.000       98.000    
 0.23684      0.60526       3.0125       4.7013      0.41390       67.000       72.000    
 0.23684      0.65789       3.0201       7.2082      0.75043       92.000       90.000    
 0.23684      0.71053       3.0273       4.6618      0.35108       84.000       82.000    
 0.23684      0.76316       3.0247       7.1970      0.73152       88.000       69.000    
 0.23684      0.81579       3.0216       4.6619      0.40232       69.000       76.000    
 0.23684      0.86842       2.9936       4.6769      0.39615       71.000       74.000    
 0.23684      0.92105       2.9929       4.6950      0.36228       82.000       75.000    
 0.23684      0.97368       3.0404       4.6619      0.37611       81.000       83.000    
 0.23684       1.0263       3.0588       7.1935      0.81174       82.000       57.000    
                                                                              
 0.28947      0.26316E-01   2.9962       4.6783      0.36927       74.000       56.000    
 0.28947      0.78947E-01   3.0189       4.6940      0.40899       72.000       67.000    
 0.28947      0.13158       2.9869       4.6619      0.40269       68.000       92.000    
 0.28947      0.18421       2.9903       9.3141      0.92733       98.000       84.000    
 0.28947      0.23684       3.0034       7.0236      0.71671       91.000       99.000    
 0.28947      0.28947       2.9920       4.6621      0.31972       86.000       91.000    
 0.28947      0.34211       3.0378       4.6627      0.37842       71.000       86.000    
 0.28947      0.39474       3.0055       7.0934      0.72734       84.000       85.000    
 0.28947      0.44737       2.9928       7.1452      0.74323       89.000       93.000    
 0.28947      0.50000       2.9965       4.6780      0.39005       71.000       93.000    
 0.28947      0.55263       3.0194       4.6976      0.36195       79.000       92.000    
 0.28947      0.60526       3.0211       4.6626      0.40047       71.000       99.000    
 0.28947      0.65789       3.0099       7.0558      0.75546       87.000       78.000    
 0.28947      0.71053       3.0641       4.7105      0.36213       78.000       91.000    
 0.28947      0.76316       3.0596       9.3214      0.95652       99.000       82.000    
 0.28947      0.81579       3.0497       4.6771      0.33729       82.000       77.000    
 0.28947      0.86842       3.0224       7.2335      0.74717       93.000       82.000    
 0.28947      0.92105       2.9801       4.6787      0.36844       77.000       77.000    
 0.28947      0.97368       2.9973       4.6622      0.34403       75.000       63.000    
 0.28947       1.0263       3.0285       4.6617      0.34994       82.000       72.000    
                                                                              
 0.34211      0.26316E-01   2.9925       4.6611      0.36095       73.000       66.000    
 0.34211      0.78947E-01   3.0184       6.9923      0.71774       85.000       80.000    
 0.34211      0.13158       3.0064       6.9626      0.73319       80.000       79.000    
 0.34211      0.18421       3.0189       4.6615      0.40403       69.000       78.000    
 0.34211      0.23684       2.9990       4.7173      0.39329       71.000       76.000    
 0.34211      0.28947       3.0629       7.0251      0.75055       84.000       89.000    
 0.34211      0.34211       3.0635       4.6619      0.37235       72.000       62.000    
 0.34211      0.39474       3.0365       4.6783      0.33920       84.000       97.000    
 0.34211      0.44737       3.0080       4.6619      0.42140       67.000       85.000    
